,YEAR,STATE,CONSTITUENCY,PARTY,% of VOTES SECURED
59867,2014,Maharashtra,Ramtek ,IND,0.278404915916956
59868,2014,Maharashtra,Ramtek ,IND,0.32542441282737605
59869,2014,Maharashtra,Ramtek ,IND,0.604685959254846
59870,2014,Maharashtra,Ramtek ,IND,0.380629490171593
59871,2014,Maharashtra,Ramtek ,IND,0.600022082030938
59872,2014,Maharashtra,Ramtek ,IND,0.452681634222579
59873,2014,Maharashtra,Ramtek ,IND,0.241474622797032
59874,2014,Maharashtra,Ramtek ,IND,0.11317040855564502
59875,2014,Maharashtra,Ramtek ,IND,0.146769360801349
59876,2014,Maharashtra,Ramtek ,IND,0.165139326193477
59877,2014,Maharashtra,Ramtek ,NOTA,0.45839250429267103
59878,2014,Maharashtra,Nagpur ,BJP,54.1343044530222
59879,2014,Maharashtra,Nagpur ,BSP,8.88163741979098
59880,2014,Maharashtra,Nagpur ,INC,27.899336591889302
59881,2014,Maharashtra,Nagpur ,AAAP,6.36247337111343
59882,2014,Maharashtra,Nagpur ,DESEP,0.11623226928309
59883,2014,Maharashtra,Nagpur ,GGP,0.0486296657539394
59884,2014,Maharashtra,Nagpur ,HJP,0.0392352985060193
59885,2014,Maharashtra,Nagpur ,APoI,0.125810839810381
59886,2014,Maharashtra,Nagpur ,RPI,0.0603265739939968
59887,2014,Maharashtra,Nagpur ,MNDP,0.042919364093438994
59888,2014,Maharashtra,Nagpur ,JD(U),0.0416299411378421
59889,2014,Maharashtra,Nagpur ,BMUP,0.0769969707770707
59890,2014,Maharashtra,Nagpur ,IND,0.0343539116026883
59891,2014,Maharashtra,Nagpur ,IND,0.0607870821924243
59892,2014,Maharashtra,Nagpur ,IND,0.0499190887095363
59893,2014,Maharashtra,Nagpur ,IND,0.22178074836266298
59894,2014,Maharashtra,Nagpur ,IND,0.20897862044638
59895,2014,Maharashtra,Nagpur ,IND,0.0722076855134252
59896,2014,Maharashtra,Nagpur ,IND,0.173151082608724
59897,2014,Maharashtra,Nagpur ,IND,0.0743260232261915
59898,2014,Maharashtra,Nagpur ,IND,0.0382221804694789
59899,2014,Maharashtra,Nagpur ,IND,0.0359196394773416
59900,2014,Maharashtra,Nagpur ,IND,0.0404326198219307
59901,2014,Maharashtra,Nagpur ,IND,0.0496427837904798
59902,2014,Maharashtra,Nagpur ,IND,0.0385905870282209
59903,2014,Maharashtra,Nagpur ,IND,0.0612475903908517
59904,2014,Maharashtra,Nagpur ,IND,0.0699972461609734
59905,2014,Maharashtra,Nagpur ,IND,0.0494585805111088
59906,2014,Maharashtra,Nagpur ,IND,0.0499190887095363
59907,2014,Maharashtra,Nagpur ,IND,0.109324646306678
59908,2014,Maharashtra,Nagpur ,IND,0.0623528100670776
59909,2014,Maharashtra,Nagpur ,IND,0.18576900724563603
59910,2014,Maharashtra,Nagpur ,IND,0.0991934659412742
59911,2014,Maharashtra,Nagpur ,NOTA,0.31867167331179996
59912,2014,Maharashtra,Bhandara - gondiya,BJP,50.620596694827796
59913,2014,Maharashtra,Bhandara - gondiya,NCP,38.155714567277705
59914,2014,Maharashtra,Bhandara - gondiya,BSP,4.25573494483028
59915,2014,Maharashtra,Bhandara - gondiya,BMUP,0.128946480529415
59916,2014,Maharashtra,Bhandara - gondiya,ABMP,0.089945181042863
59917,2014,Maharashtra,Bhandara - gondiya,SP,0.105228345509756
59918,2014,Maharashtra,Bhandara - gondiya,GGP,0.12877945140955901
59919,2014,Maharashtra,Bhandara - gondiya,BBM,0.163270964659979
59920,2014,Maharashtra,Bhandara - gondiya,AAAP,0.7221503997006841
59921,2014,Maharashtra,Bhandara - gondiya,APoI,0.11934230613765198
59922,2014,Maharashtra,Bhandara - gondiya,ASP,0.08242887064930901
59923,2014,Maharashtra,Bhandara - gondiya,MNDP,0.13178597556698
59924,2014,Maharashtra,Bhandara - gondiya,IND,0.156673314425637
59925,2014,Maharashtra,Bhandara - gondiya,IND,0.49616000053449294
59926,2014,Maharashtra,Bhandara - gondiya,IND,0.368883811203645
59927,2014,Maharashtra,Bhandara - gondiya,IND,0.813097755462687
59928,2014,Maharashtra,Bhandara - gondiya,IND,0.8462530357542529
59929,2014,Maharashtra,Bhandara - gondiya,IND,0.5117772232411
59930,2014,Maharashtra,Bhandara - gondiya,IND,0.144396674116165
59931,2014,Maharashtra,Bhandara - gondiya,IND,0.11525009270116199
59932,2014,Maharashtra,Bhandara - gondiya,IND,0.0750795893756117
59933,2014,Maharashtra,Bhandara - gondiya,IND,0.845751948394683
59934,2014,Maharashtra,Bhandara - gondiya,IND,0.0496076485974565
59935,2014,Maharashtra,Bhandara - gondiya,IND,0.0481879010786741
59936,2014,Maharashtra,Bhandara - gondiya,IND,0.34817220034140806
59937,2014,Maharashtra,Bhandara - gondiya,IND,0.12335100501421402
59938,2014,Maharashtra,Bhandara - gondiya,NOTA,0.33673070563122
59939,2014,Maharashtra,Gadchiroli-Chimur,BJP,52.1153616159416
59940,2014,Maharashtra,Gadchiroli-Chimur,CPI,2.18891869633323
59941,2014,Maharashtra,Gadchiroli-Chimur,INC,29.0836819961632
59942,2014,Maharashtra,Gadchiroli-Chimur,BSP,6.50549903593067
59943,2014,Maharashtra,Gadchiroli-Chimur,AAAP,4.42003669589179
59944,2014,Maharashtra,Gadchiroli-Chimur,BMUP,0.3626806475356679
59945,2014,Maharashtra,Gadchiroli-Chimur,APoI,0.642323956466654
59946,2014,Maharashtra,Gadchiroli-Chimur,RPI,0.332732754924143
59947,2014,Maharashtra,Gadchiroli-Chimur,SP,0.416839661122093
59948,2014,Maharashtra,Gadchiroli-Chimur,AITC,0.793035753699975
59949,2014,Maharashtra,Gadchiroli-Chimur,IND,0.62910021167715
59950,2014,Maharashtra,Gadchiroli-Chimur,NOTA,2.3810519294513197
59951,2014,Maharashtra,Chandrapur,BJP,45.7750051131516
59952,2014,Maharashtra,Chandrapur,BSP,4.43551257204588
59953,2014,Maharashtra,Chandrapur,INC,24.487265774861
59954,2014,Maharashtra,Chandrapur,RPI,0.7480067718849641
59955,2014,Maharashtra,Chandrapur,SP(I),0.376255875619322
59956,2014,Maharashtra,Chandrapur,RP(K),0.246512470233349
59957,2014,Maharashtra,Chandrapur,AAAP,18.4175268924743
59958,2014,Maharashtra,Chandrapur,LB,0.339855642441591
59959,2014,Maharashtra,Chandrapur,APoI,0.43698299730692297
59960,2014,Maharashtra,Chandrapur,AITC,0.28976027202867305
59961,2014,Maharashtra,Chandrapur,BMUP,0.39112230748646504
59962,2014,Maharashtra,Chandrapur,PRCP,0.19713789651702
59963,2014,Maharashtra,Chandrapur,IND,0.242638187989184
59964,2014,Maharashtra,Chandrapur,IND,0.349496298258465
59965,2014,Maharashtra,Chandrapur,IND,0.52519049305197
59966,2014,Maharashtra,Chandrapur,IND,0.984788486714365
59967,2014,Maharashtra,Chandrapur,IND,0.8051299100896221
59968,2014,Maharashtra,Chandrapur,IND,0.19524580518847498
59969,2014,Maharashtra,Chandrapur,NOTA,0.743952290466653
59970,2014,Maharashtra,Yavatmal-Washim,SHS,46.246334878409904
59971,2014,Maharashtra,Yavatmal-Washim,MNS,2.5347642226071496
59972,2014,Maharashtra,Yavatmal-Washim,BSP,4.73983684765674
59973,2014,Maharashtra,Yavatmal-Washim,INC,37.167864988049004
59974,2014,Maharashtra,Yavatmal-Washim,WPOI,0.548873126312428
59975,2014,Maharashtra,Yavatmal-Washim,SP,0.31566010896176694
59976,2014,Maharashtra,Yavatmal-Washim,PRCP,0.135669979388227
59977,2014,Maharashtra,Yavatmal-Washim,AIFB,0.455587919372163
59978,2014,Maharashtra,Yavatmal-Washim,ARP,0.18492534280378195
59979,2014,Maharashtra,Yavatmal-Washim,BMUP,0.447749639535896
59980,2014,Maharashtra,Yavatmal-Washim,AAAP,0.621546560349916
59981,2014,Maharashtra,Yavatmal-Washim,BBM,2.14275346190693
59982,2014,Maharashtra,Yavatmal-Washim,CPIM,0.212214168900415
59983,2014,Maharashtra,Yavatmal-Washim,RPI(KH),0.348561530496715
59984,2014,Maharashtra,Yavatmal-Washim,MVA,0.206117729027763
59985,2014,Maharashtra,Yavatmal-Washim,IND,0.693445843292465
59986,2014,Maharashtra,Yavatmal-Washim,IND,0.7240248115425931
59987,2014,Maharashtra,Yavatmal-Washim,IND,0.24037391497885605
59988,2014,Maharashtra,Yavatmal-Washim,IND,0.210665866710535
59989,2014,Maharashtra,Yavatmal-Washim,IND,0.33114313086056607
59990,2014,Maharashtra,Yavatmal-Washim,IND,0.24327698158488104
59991,2014,Maharashtra,Yavatmal-Washim,IND,0.150765925739556
59992,2014,Maharashtra,Yavatmal-Washim,IND,0.0866081537464075
59993,2014,Maharashtra,Yavatmal-Washim,IND,0.100252566794724
59994,2014,Maharashtra,Yavatmal-Washim,IND,0.11786450420460799
59995,2014,Maharashtra,Yavatmal-Washim,IND,0.210182022276198
59996,2014,Maharashtra,Yavatmal-Washim,NOTA,0.540260695381221
59997,2014,Maharashtra,Hingoli ,BSP,2.39141165091572
59998,2014,Maharashtra,Hingoli ,CPM,1.42524139990547
59999,2014,Maharashtra,Hingoli ,INC,44.451725249674
60000,2014,Maharashtra,Hingoli ,SHS,44.29651412164479
60001,2014,Maharashtra,Hingoli ,BMUP,0.9291744613023091
60002,2014,Maharashtra,Hingoli ,JD(S),0.159300636917233
60003,2014,Maharashtra,Hingoli ,BBM,0.9108192237351291
60004,2014,Maharashtra,Hingoli ,JD(U),0.5976389267987421
60005,2014,Maharashtra,Hingoli ,AAAP,0.354646014963798
60006,2014,Maharashtra,Hingoli ,SP,0.23909361266264104
60007,2014,Maharashtra,Hingoli ,AwVP,0.14513001309593898
60008,2014,Maharashtra,Hingoli ,IND,0.20419012982764104
60009,2014,Maharashtra,Hingoli ,IND,0.23747683007900397
60010,2014,Maharashtra,Hingoli ,IND,0.301006875130175
60011,2014,Maharashtra,Hingoli ,IND,0.20485586383266896
60012,2014,Maharashtra,Hingoli ,IND,0.749236070229231
60013,2014,Maharashtra,Hingoli ,IND,0.19486985375726
60014,2014,Maharashtra,Hingoli ,IND,0.238332773799753
60015,2014,Maharashtra,Hingoli ,IND,0.585560609850391
60016,2014,Maharashtra,Hingoli ,IND,0.475524289305173
60017,2014,Maharashtra,Hingoli ,IND,0.334959309386564
60018,2014,Maharashtra,Hingoli ,IND,0.12287547635645699
60019,2014,Maharashtra,Hingoli ,IND,0.125728622092288
60020,2014,Maharashtra,Hingoli ,NOTA,0.295490793374235
60021,2014,Maharashtra,Nanded,INC,48.6259585647564
60022,2014,Maharashtra,Nanded,BJP,40.5930478414542
60023,2014,Maharashtra,Nanded,BSP,2.2493727909618797
60024,2014,Maharashtra,Nanded,IUML,0.15256169527897
60025,2014,Maharashtra,Nanded,AAAP,0.335004575864681
60026,2014,Maharashtra,Nanded,BMUP,2.80537979676849
60027,2014,Maharashtra,Nanded,BBM,0.41478635445594497
60028,2014,Maharashtra,Nanded,SP,0.170017041151224
60029,2014,Maharashtra,Nanded,LB,0.105027928553396
60030,2014,Maharashtra,Nanded,MBT,0.12701969199697
60031,2014,Maharashtra,Nanded,IND,0.17287695657662197
60032,2014,Maharashtra,Nanded,IND,0.28421642262054997
60033,2014,Maharashtra,Nanded,IND,0.126723838677102
60034,2014,Maharashtra,Nanded,IND,0.145263980055542
60035,2014,Maharashtra,Nanded,IND,0.19654522216612
60036,2014,Maharashtra,Nanded,IND,0.574448529411765
60037,2014,Maharashtra,Nanded,IND,0.797620550366069
60038,2014,Maharashtra,Nanded,IND,0.5615296011108311
60039,2014,Maharashtra,Nanded,IND,0.47050539636455396
60040,2014,Maharashtra,Nanded,IND,0.302460710679121
60041,2014,Maharashtra,Nanded,IND,0.10256248422115599
60042,2014,Maharashtra,Nanded,IND,0.164395828073719
60043,2014,Maharashtra,Nanded,IND,0.14585568669527899
60044,2014,Maharashtra,Nanded,NOTA,0.31113907472860397
60045,2014,Maharashtra,Parbhani,BSP,2.9006379235438104
60046,2014,Maharashtra,Parbhani,SHS,49.765349094303396
60047,2014,Maharashtra,Parbhani,NCP,38.8260142038
60048,2014,Maharashtra,Parbhani,CPI,1.06713467800562
60049,2014,Maharashtra,Parbhani,SP,0.47377544919194897
60050,2014,Maharashtra,Parbhani,ANC,0.160792866268341
60051,2014,Maharashtra,Parbhani,BBM,0.688768158022652
60052,2014,Maharashtra,Parbhani,BMUP,0.502079811418961
60053,2014,Maharashtra,Parbhani,WPOI,0.21439048835778798
60054,2014,Maharashtra,Parbhani,AAAP,0.382754126285633
60055,2014,Maharashtra,Parbhani,MBT,0.25353481909727105
60056,2014,Maharashtra,Parbhani,IND,0.5294378271885339
60057,2014,Maharashtra,Parbhani,IND,0.411316583001037
60058,2014,Maharashtra,Parbhani,IND,1.06171469374938
60059,2014,Maharashtra,Parbhani,IND,0.352987228624399
60060,2014,Maharashtra,Parbhani,IND,0.623814378443948
60061,2014,Maharashtra,Parbhani,IND,0.268418267927888
60062,2014,Maharashtra,Parbhani,NOTA,1.5057232452801002
60063,2014,Maharashtra,Jalna,INC,36.0689589206038
